0.38596553	-0.051453307	-0.029977854	0.0036952526	-0.016197566	-0.09279447	0.33813632	-0.01434184	0.026355911	0.001368384	-0.090896055	-0.008187137	0.16140315	0.0049469196	-0.04754581	0.47673365
0.58790123	-0.096346654	-0.071712874	0.065017745	0.065963954	0.023575436	0.1981015	-0.09719352	-0.0644724	-0.0289376	-0.18536204	-0.04478075	0.26215622	-0.086892664	-0.08461488	0.43307906
0.754598	-0.44867226	-0.369027	0.3438821	0.44229984	0.33097854	0.004921439	-0.35391903	-0.39576656	-0.4356262	-0.54133016	-0.35736904	0.6213431	-0.3369286	-0.39766794	0.4385293
0.4808147	-0.27747834	-0.18147743	0.16297495	0.17045291	0.10071651	0.083235234	-0.19538696	-0.15899788	-0.17973793	-0.33127618	-0.21249866	0.3537886	-0.16583836	-0.1531587	0.3124835
0.38782382	-0.0047379876	0.09247214	-0.06209825	-0.06722333	-0.10068576	0.24324813	0.063638136	0.036501013	0.028859474	-0.08379703	0.07252965	0.07904253	0.08327461	-0.0034176407	0.3635807
0.41078496	-0.080697805	0.011597496	0.054010525	0.008391145	-0.055148643	0.16274653	-0.019120283	0.00994488	-0.021934288	-0.14245833	-0.027629975	0.18911727	-0.04009071	0.012023403	0.3656954
0.34205925	0.08392968	0.09954684	-0.12667637	-0.09547881	-0.17942421	0.23677295	0.0628989	0.15533341	0.1135371	-0.012896947	0.12137975	0.04085567	0.15146734	0.10343601	0.33901817
0.5482274	-0.22921857	-0.15838853	0.13649985	0.22130956	0.09361515	0.113624	-0.20823029	-0.18433724	-0.21552835	-0.2754929	-0.21346414	0.34032342	-0.16465911	-0.13981101	0.3605197
0.30658564	0.030852979	0.09160967	-0.09351631	-0.16678403	-0.12197014	0.13839936	0.042972106	0.13513152	0.10560672	0.034714602	0.13059849	-0.033006866	0.06986796	0.09994544	0.1237501
0.39294863	0.037608575	0.12310686	-0.15238878	-0.054544017	-0.12224195	0.27011874	0.09200108	0.07750938	0.09889481	-0.0060048737	0.06976084	0.10805026	0.14569204	0.11116596	0.3775261
0.30833355	-0.06489599	-0.054395925	-0.008074244	0.03243436	0.01679702	0.13315922	-0.0396369	-0.09282434	-0.019863397	-0.08022367	-0.02894308	0.20210671	-0.04606016	-0.028940167	0.34667075
0.27741578	0.09515173	0.16938068	-0.16979028	-0.13067743	-0.14894521	0.34228137	0.1455814	0.19584326	0.16150065	0.06195814	0.08680962	-0.032676343	0.20274124	0.1551199	0.41028395
0.3480323	0.022229858	0.1254171	-0.08436369	-0.05859942	-0.15080075	0.21921007	0.08590699	0.05885405	0.051887747	-0.014541187	0.024812868	0.03518582	0.11809523	0.0014935688	0.40765014
0.09889144	0.11017064	0.15246525	-0.1697669	-0.15023296	-0.1983683	0.3540156	0.15239294	0.18929067	0.12723845	0.13084929	0.19375785	-0.037958052	0.24226187	0.20101358	0.40788966
0.25946638	0.13525611	0.11574826	-0.13265276	-0.15967901	-0.16604783	0.20154011	0.11352989	0.17449087	0.1621695	0.015106923	0.15010335	-0.004818965	0.1338362	0.1410737	0.34765956
0.20751697	0.16100617	0.13851035	-0.20385854	-0.17669971	-0.22687052	0.29147917	0.1866136	0.21182127	0.14619845	0.1313591	0.18496917	-0.033405513	0.20742773	0.19221653	0.339862
0.13671048	-0.015117127	0.050557062	0.019431697	0.01125745	-0.07946662	0.1346663	0.045795962	0.05206694	0.060404066	-0.07313694	-0.025504569	0.06248017	0.07268687	0.022986297	0.1580116
0.34197626	-0.05010831	0.039752312	0.027402598	-0.033601396	0.0061354665	0.17096193	-0.004719603	-0.03166608	0.036269654	-0.039240465	0.012480604	0.10403446	0.05579707	0.020932551	0.2966192
-0.5950144	0.8774984	0.9024685	-0.81408614	-0.8917848	-0.87674326	0.7966277	0.8359017	0.88939726	0.8058973	0.83015245	0.8722925	-0.7735731	0.8777399	0.79957503	0.66125274
0.08037423	0.1747858	0.22439349	-0.16099766	-0.17904535	-0.20733298	0.289636	0.17022757	0.15287946	0.13986285	0.11543345	0.20252943	-0.05377171	0.22147475	0.13136159	0.3140672
0.15032487	0.116292305	0.24716394	-0.19070359	-0.14982143	-0.24296539	0.32493517	0.19422679	0.1856662	0.13038482	0.08240798	0.14761336	-0.05645141	0.20458461	0.16144069	0.38554454
0.408772	-0.21249263	-0.15652326	0.0755261	0.11078932	0.11283885	-0.019217886	-0.13052264	-0.1355865	-0.12516584	-0.17270291	-0.17211841	0.20510517	-0.16207585	-0.113668956	0.10080098
0.22309363	0.018072102	0.0898109	-0.12680347	-0.12929326	-0.16744135	0.26130348	0.08375934	0.13993633	0.09648996	0.04367518	0.05027876	0.052996553	0.07067981	0.10307748	0.3931539
0.35686976	-0.20775096	-0.11493152	0.1407704	0.16014795	0.16760099	-0.02453737	-0.1357909	-0.18921742	-0.1871986	-0.1764071	-0.12217061	0.22326858	-0.15566738	-0.1917399	0.25612432
0.34925443	-0.055137277	-0.06069455	-0.038313556	0.028225476	-0.04558522	0.17266682	-0.02989126	-0.034887087	-0.049200997	-0.0406099	0.005884308	0.110795096	-0.030790463	-0.04637773	0.29205212
0.25505987	0.018928953	0.08689749	-0.14435734	-0.06192658	-0.10584558	0.2216524	0.06565091	0.044584487	0.02747386	0.044388995	0.08707759	0.04694143	0.08782722	0.02500279	0.34922257
0.040276732	0.007406535	0.017621268	-0.07524965	0.0027581311	-0.09529185	0.04493108	0.08814611	0.06110834	0.009619051	0.016840555	0.007272519	-0.02895702	0.055437483	0.08195976	0.03602623
0.42154974	-0.24234344	-0.17291132	0.120425455	0.17677777	0.17658922	-0.08225373	-0.17251664	-0.13684061	-0.21541128	-0.2620211	-0.1652028	0.22355317	-0.12961832	-0.20046936	0.10680196
0.4578967	-0.30682185	-0.24643716	0.2981599	0.34874833	0.24469249	-0.06063609	-0.28757024	-0.34944206	-0.28149435	-0.36021063	-0.31157234	0.41759738	-0.25840738	-0.33346465	0.22244166
-0.03664706	0.2881713	0.29587337	-0.32786041	-0.29352087	-0.3666426	0.39909497	0.30629876	0.33654213	0.32789338	0.23946817	0.34956726	-0.2445658	0.31668743	0.33566207	0.44327503
0.2342712	0.1372299	0.19017802	-0.18564017	-0.1853471	-0.25341466	0.24356851	0.21538755	0.18878487	0.13103409	0.06907805	0.20820782	-0.017993307	0.18331918	0.21100762	0.27880237
0.427089	-0.17550626	-0.1594405	0.19379367	0.1437021	0.18048745	-0.031734083	-0.19438386	-0.20604043	-0.13218588	-0.21469831	-0.16329154	0.22999348	-0.14673574	-0.16461928	0.15167049
0.31517926	-0.22972694	-0.25308353	0.26677203	0.2303777	0.19217521	-0.14792685	-0.25490862	-0.2757325	-0.1934207	-0.23042922	-0.26162326	0.28516677	-0.25194427	-0.18481405	-0.060205095
0.23549232	-0.07954835	-0.04508483	0.03255703	0.070428476	-0.03162284	0.13987568	-0.060220197	0.0011067819	-0.064812325	-0.14478135	-0.022001933	0.092766486	-0.013823397	-0.042577166	0.24592385
0.28446102	-0.14377764	-0.18239921	0.16909273	0.09909965	0.14366722	-0.01592743	-0.110225305	-0.119432785	-0.13032165	-0.1773979	-0.1668511	0.18386395	-0.108786985	-0.16784967	0.051375784
0.9043472	-1.1019851	-1.0530915	1.0234535	1.0528231	0.9980965	-0.7533024	-0.9861417	-1.1249909	-1.0118968	-1.0600524	-0.9780069	1.0166779	-1.0439483	-1.0764908	-0.3718053
0.7693981	-0.74525875	-0.67328775	0.69209725	0.70272315	0.6909554	-0.39432502	-0.6547095	-0.7421252	-0.6581342	-0.7772026	-0.68130094	0.7858589	-0.7022301	-0.67975426	-0.18588611
0.6121309	-0.5154783	-0.45868248	0.37282348	0.4570561	0.37387595	-0.2915675	-0.37004417	-0.49832106	-0.46970692	-0.5103131	-0.40736982	0.5138334	-0.45396638	-0.44857904	-0.12491776
0.14270186	0.06917899	0.10425767	-0.12168858	-0.12552944	-0.109464034	0.12085988	0.09295321	0.0819157	0.04116596	0.033248026	0.12269941	0.018048747	0.093559496	0.08516653	0.1800572
0.39206904	-0.22974172	-0.22167005	0.17226438	0.15679528	0.13522294	-0.09784419	-0.22566412	-0.1920852	-0.20184045	-0.17847215	-0.1600697	0.24006628	-0.15546823	-0.1726883	-0.06657518
0.08546762	0.0374468	-0.005769203	-0.03708651	-0.06422239	-0.07944853	0.04390605	0.015269036	0.049708284	0.056497037	0.052587878	-0.018168565	0.03408949	0.034464527	0.03607226	0.114746846
0.37145022	-0.21360478	-0.18121639	0.14709255	0.2699895	0.22343753	-0.0249304	-0.2515938	-0.24440435	-0.18354797	-0.24570574	-0.2625168	0.2815486	-0.18363139	-0.17835002	0.090656936
0.35636497	-0.23652698	-0.15086432	0.1608507	0.16080615	0.12491084	-0.07349505	-0.14921176	-0.19652715	-0.14574756	-0.189848	-0.1471982	0.2757511	-0.13228227	-0.16534398	0.0044091977
0.21804275	-0.068393745	0.021625098	-0.043896	-0.032984354	0.0029763551	0.1818273	-0.009905731	0.02425189	-0.022702817	-0.06435452	-0.017409736	0.1319617	0.04185245	-0.029008642	0.27921358
0.21876575	0.013105718	-0.019877441	-0.052038975	0.023038141	-0.044017363	0.053126603	-0.03493549	-0.021778308	-0.008383674	-0.009062303	-0.04919417	0.093290746	-0.02082765	0.04458092	0.11639758
0.3242799	-0.20151173	-0.08679084	0.11501447	0.16836222	0.1643952	-0.05624673	-0.10190384	-0.11558153	-0.13247328	-0.17241576	-0.13543826	0.19698611	-0.123395845	-0.18151201	-0.021737467
0.13787171	-0.048564997	-0.009305299	0.0071944497	0.060923696	0.06381646	-0.08388801	-0.01528675	-0.02207329	-0.013141729	-0.07032699	-0.049731694	0.037117947	-0.06391453	-0.09463281	-0.08977372
0.2003831	-0.02023441	0.046057425	-0.07474394	-0.017371614	-0.07676987	0.100016765	-0.022567412	0.02603894	0.04018691	-0.019892901	0.0713127	0.033844613	0.03132786	0.057484634	0.23977828
-0.18799186	0.32826412	0.38071445	-0.32368714	-0.3638861	-0.4048521	0.36755437	0.3071061	0.3677837	0.2937933	0.29678887	0.33869627	-0.24507993	0.36389366	0.27768853	0.38782033
-0.03726508	0.2051629	0.15451913	-0.23446886	-0.24826631	-0.22070006	0.24528892	0.21486913	0.18703526	0.22917569	0.21586382	0.13973309	-0.1187467	0.20107621	0.14998649	0.25436243
0.23241523	0.055894125	0.11669007	-0.100494355	-0.13618197	-0.097938664	0.24533352	0.12672175	0.08502994	0.09577243	0.038698845	0.07964106	0.07392271	0.12605758	0.07124151	0.3585003
0.24166955	-0.032435667	-0.025705982	0.009898018	0.056162342	-0.03233925	0.07586839	0.0097534275	-0.04318871	-0.0012083425	-0.08245565	-0.036457628	0.11212118	-0.004445557	0.0102717765	0.17405961
0.17895202	-0.10248836	-0.041081868	0.030165467	0.11790207	0.08776878	-0.08658418	-0.11426664	-0.0816775	-0.11292903	-0.11874066	-0.026419422	0.1425631	-0.023621453	-0.057482075	3.672889e-05
0.14366299	0.048678007	0.068440475	-0.0070194528	-0.055561587	-0.07384514	0.09461607	0.006504949	0.107834585	0.10220549	0.046381816	0.03827559	-0.058118705	0.026173357	0.02880877	0.123956464
0.18585438	-0.097121865	0.017706472	0.010756926	0.01266843	-0.00263832	0.101997025	-0.00085155026	-0.006099133	-0.079894125	-0.10482373	-0.0013065429	0.10971384	0.011369738	-0.07571143	0.14432059
0.32716188	-0.047846388	-0.019538362	0.016257314	0.02877754	-0.07919059	0.19837964	0.009647849	0.029031897	-0.022309683	-0.08435491	-0.05430989	0.15183926	-0.015186741	-0.024730178	0.25821236
0.26724574	-0.05312031	-0.07926314	0.04984887	0.09465968	0.06587052	0.0023919237	-0.033664078	-0.033005204	-0.04768881	-0.07247675	-0.09147904	0.14882079	-0.052209914	-0.08202823	0.08116238
0.3252698	-0.16721283	-0.1764502	0.10295716	0.1367664	0.12347537	0.004020521	-0.18564087	-0.12962097	-0.20292112	-0.17380023	-0.13194342	0.20816989	-0.15197088	-0.13883635	0.11037998
0.2635037	-0.055726927	-0.05391127	0.083906956	0.03768626	0.07322861	0.07564763	-0.07665775	-0.05255492	-0.024117207	-0.08556614	-0.012156875	0.105827406	-0.0024081224	-0.06894868	0.208299
0.34339634	-0.19661595	-0.1424467	0.10744244	0.17624511	0.07400201	0.013565611	-0.15212566	-0.12964934	-0.1688839	-0.20996337	-0.17435299	0.21804984	-0.075014174	-0.13813612	0.16577096
0.098163925	0.18846641	0.21489339	-0.15857087	-0.1491895	-0.18231674	0.20938748	0.12538466	0.1587146	0.20690152	0.09816748	0.114626355	-0.08278681	0.16040556	0.17708226	0.22749223
-0.05298066	0.20921142	0.17817804	-0.24604629	-0.23510167	-0.21330167	0.29637885	0.190938	0.24315856	0.20535788	0.16011897	0.20548591	-0.092559464	0.17718115	0.163338	0.3211173
0.2889266	-0.18675725	-0.119263515	0.12455526	0.18015723	0.07309508	0.021029422	-0.16244794	-0.09634091	-0.10141168	-0.22007309	-0.09949477	0.18909863	-0.081778266	-0.14584045	0.17982784
0.13492751	0.04188379	0.018307406	0.019412162	-0.028485812	-0.0031832408	0.08162162	0.049539145	0.03450645	-0.035337377	-0.029452492	0.03837326	-0.010729205	-0.010152195	0.030535603	0.0011605213
0.10747081	-0.00016752449	0.02166824	-0.086168714	-0.08642548	-0.037199352	0.13390926	0.04767547	0.0122649	0.06603175	0.058279663	0.06013957	0.034277473	0.04348487	0.06849163	0.20893855
